path,sentence
common_voice_sw_35155167.mp3,alisemateifa laji ukampini ambo yoteanaufa fan
common_voice_sw_30013581.mp3,ilotomika karangoma mapichia rufadia
common_voice_sw_28690365.mp3,kupumo ichangozisiidia hasa chini a mali
common_voice_sw_30062492.mp3,mifupa hiyolijashiria kuwatigahao walikuwa nashugafupe
common_voice_sw_29814455.mp3,saka mbazi likuwo hatitaiki ponbayo kwa mda me
common_voice_sw_30224764.mp3,zinaziendelea katika taifa hidyo na afrika ya magaribi
common_voice_sw_36385897.mp3,hivisasa idadi ya watuni na kuwa wagaram
common_voice_sw_30076244.mp3,maritani waliyokita wa lialikuwa ikunu kwa mgalia ilammgia
common_voice_sw_30079233.mp3,kwa miaka kadhaalikalini na baada ya kapelipa huko rmani
common_voice_sw_29804920.mp3,anaenaroliwatea mshanga neena wuza kusaba bishi makus
common_voice_sw_35107813.mp3,kuya fanya maeneo yake katika vita amaekani
common_voice_sw_29869195.mp3,uaistoria kalako mbalimbakama unangoka amaowaongoza zihemu za uliliwan
common_voice_sw_31289123.mp3,atuili wa kishiii kwenye maanyesha ya tanzao mlomba
common_voice_sw_30214154.mp3,ifanyi hii na ukuba kilamita za mirala na sabahamsinatana
common_voice_sw_29871794.mp3,anbane ya sanda mkeni ucanganikeahu
common_voice_sw_30572727.mp3,cini iki usikungiza kipato kikubwa
common_voice_sw_31441371.mp3,yaecamdano wamamchana waakili la kujhengia majengo ao
common_voice_sw_30433531.mp3,utomgwa sehemu yanyekimakirefu makiwa ngocha fhuni
common_voice_sw_30218449.mp3,alfi nalishinda tuza ya mtizaji bora
common_voice_sw_31288303.mp3,whamieji mmelemo watakana jinzi na mefa nika na wanyemaha
common_voice_sw_30315230.mp3,kwarika wanapenda kutamchini matadaska kisha kendene msafari
common_voice_sw_29860987.mp3,wanikishaji wa hema vasiyasa laugeuzi wa gumea kupikiakiama azi ya sauliazi
common_voice_sw_29850680.mp3,kwati kmua wenda n eni aosafiku kakeaengi wada kwa zao
common_voice_sw_28811424.mp3,alishiriki kwa nzisha kilika la wandishi wa laideli
common_voice_sw_30253427.mp3,hingezi kuywa alikuja na mtazamo sawana ulewachama chake
common_voice_sw_30375548.mp3,ochumi uliongozwa na serikari hauuwenza kushindana na kumfa
common_voice_sw_34932920.mp3,maani amayelipigo ya kabinjika mbarasana
common_voice_sw_29897016.mp3,aeea uaniwaiia ma
common_voice_sw_29924415.mp3,wazi wanyema hau kumuka kinyekine
common_voice_sw_31411746.mp3,kaburi lipambo apisimamishobawamugoni na sanamaba ku
common_voice_sw_30071283.mp3,met makisha nimunia aiyachukuwa kwazawakwa
common_voice_sw_29957862.mp3,wamisienari walienzisha baraza na kutumeshiria za ukumwa
common_voice_sw_30203972.mp3,ukweni likuwa huletafauti kubwa sana belinaya
common_voice_sw_29896304.mp3,watemi vyongazwa kabila na waskuma na watu walikaki ukwokatika eniomoji na
common_voice_sw_30308144.mp3,kastwa lipanga shamgulio vidi ya kituo cha kijeshi cha mokana
common_voice_sw_29968347.mp3,yeedi aliyefungwa mango walipokakia wanginewajojiikanabada
common_voice_sw_30370708.mp3,sea sa basha ziza smamakisukatika shindan wa masoko
common_voice_sw_30164183.mp3,ya lisanadunani bada ilereza kuumbashirua
common_voice_sw_30585336.mp3,usik zako na kuna kutoka jukwelekakini
common_voice_sw_30030210.mp3,kwa watawola mumbashara tkiola kumkamata haukumua
common_voice_sw_29821799.mp3,wutuagi wa katamalibukisoma kwa kuwa kiika bili kutokea kwaja lia melie kitani
common_voice_sw_30307043.mp3,ubadiliko ya katiba iliogezo saute ya wafreka f
common_voice_sw_31369839.mp3,una bani ya bito nya rinanesa mabisha mtupata mona wa maasi i
common_voice_sw_30214348.mp3,mufuini alifika tanzania kwa shiguli ya uinda kaitokeaezopa na kinye
common_voice_sw_34189132.mp3,akifunga ma baoma wingiiiyasweteni
common_voice_sw_30076690.mp3,ebaningi za kigieni nchi iyogoti uitaji seba za dimukigieni iii kujipia
common_voice_sw_30030872.mp3,tedani nyama anaechamiala kwa sikonde kashuna kuponzi ka kwa masama wile
common_voice_sw_29957144.mp3,bam wanua kwa naadramashi asra
common_voice_sw_29856218.mp3,wumaina uaka suiia kuwala nme kwaa
common_voice_sw_30381918.mp3,kuzuia baadhi ya wadi wanaua baadhi ya wanyama kama tembo na kutukwa binia di
common_voice_sw_30043804.mp3,kikinawezake hao walikuwa niwatu wa wana nchini
common_voice_sw_30415479.mp3,ulikuya kunza mazingira ya fu la pahari ze kumiko ya finmaziwa po hoja maawawa
common_voice_sw_28682350.mp3,siasanakali kukatika kiprendi cha majiomusi
common_voice_sw_29981096.mp3,mawindo makubwa ya wanyama wakali wainemusimba chui gwefisi na mbomij
common_voice_sw_30050982.mp3,ukilenganisha midonbino mipuba inayojenga katika nchinzima
common_voice_sw_29870078.mp3,ukiala kusaja bisha iipeze kujivuza ikia
common_voice_sw_30034469.mp3,alimonishashala kwa noka mbeliake la kurudikisini kuwa ke
common_voice_sw_30026032.mp3,akaino kmamayake  kamamgelocha liojili
common_voice_sw_30313668.mp3,akilada mruhori ya magalo wakanzania utakuamukwa daiva
common_voice_sw_30261347.mp3,mvilalalo iliwatoa asana kwenye mikiwana bidogo ya ulaya
common_voice_sw_30162500.mp3,magi ya kainali liwalizika pasari ya bila kumga
common_voice_sw_29878928.mp3,azimaya rusha likusumiwa kuio uchun wananchi
common_voice_sw_31343586.mp3,ulanzingio wa unatumika ziidi ya tombiningini
common_voice_sw_31256560.mp3,nihizitata na hanu ya kucunguza uwanzawatitaluna unaosiana na sayasiya nat
common_voice_sw_29862737.mp3,kas alimuwa metagiyazi balati mtoto manasiansa takiri nchini chuba
common_voice_sw_28584754.mp3,kutoka hakuwamtonajo nandeleari nenjere
common_voice_sw_30485051.mp3,kwaparolikuwa wakiuza bila zinazotengeneza natuma
common_voice_sw_30069237.mp3,hata hivy wakatihua huoamedalikuwa na wajeshia wani
common_voice_sw_30414707.mp3,kwa kaji wa kupoma ki hiyohuwenekezwa mbele
common_voice_sw_28812222.mp3,alikuwakifanakanzi ya ugalinu na batare alipuwa kiongozi wa kwaya
common_voice_sw_29926505.mp3,ubadili kwenda mfumo wa kuziia timbu inapukua inangoza katika mchezo
common_voice_sw_29926242.mp3,mji mikongo wa badhamoyo una kadiariwa kuwanza kutukuka
common_voice_sw_29947291.mp3,baada ya mpera komshinda ulaya kati kia chera
common_voice_sw_30212080.mp3,ya kula hini ambasati na kola nakana manya kutaka msitwa amaza
common_voice_sw_30055137.mp3,sakina alikuwa alipastori karinukila tumapili
common_voice_sw_29835423.mp3,haozekani kiaswali sikiwiy alizikani wa kati mimingio hua na ngwazanyamarini hiimgia ma
common_voice_sw_30212792.mp3,pamoja na wajalia meliahona ambayo hemezi kusihaulika
common_voice_sw_29921250.mp3,ambapu lipau pai itoupuakwautatiuana pan i
common_voice_sw_30362694.mp3,una ulazima wa kuwepo mawasiliano kuweja kufahamu kama huduma hiyo ipoka haipo
common_voice_sw_28669724.mp3,sasa anaokewalili waifawini uwatewasichan
common_voice_sw_30307487.mp3,mingine alikuwa ni jon hamsi kutoka sisha
common_voice_sw_36746487.mp3,tunaza kuwamuka kwelapwaye pia
common_voice_sw_30254211.mp3,alazzilaso wasanafunisha vila firichini
common_voice_sw_37096591.mp3,makerilawaga wa amekikalai
common_voice_sw_30068317.mp3,niaka iliyofuata zionnjia ya mudeli ilikuwa akaikisababida mabisha nomini
common_voice_sw_29856365.mp3,bakiwango kilogo ndiyo imezongukwa na dan
common_voice_sw_34940976.mp3,janahizo zilikuwo kwenye korumguraisimila
common_voice_sw_30193263.mp3,maenomengi anakuwa igeshula zina taki wa kuwameze ka
common_voice_sw_30199227.mp3,laungenye miore niamfuwaningi kakatika tanzaia
common_voice_sw_30002882.mp3,upenda kutembalea pai ina kujonea majabuya ki
common_voice_sw_30322035.mp3,maziwahayo hikinda idia batiria
common_voice_sw_30003370.mp3,kutokuwa katika halifaa ki a tili kuwala aukusikiamambo ya siohalis
common_voice_sw_29793231.mp3,ikitwa huduma kwa uisila mwinasemekana hafira zilipanda
common_voice_sw_30154520.mp3,hakuma kimu inayofikia uwezo wa kimu ya tajiora
common_voice_sw_30335061.mp3,katika uilaya sa baza mkaa kwani
common_voice_sw_31410640.mp3,ambayobaki kuwa kumkumukwa adao na mashabitiwa mbiramigu
common_voice_sw_30515317.mp3,abu wa kafanikiwa kuwa balozi kwanembo ya kamfuni ya kuma
common_voice_sw_30454233.mp3,wasababi wa bezongokwa naarasiemaje ya maji
common_voice_sw_28932647.mp3,nasili ya merika ya kichupitichiwa nipomajana karibi
common_voice_sw_30166889.mp3,kwa kawaida katika kipindifulani cha maisha
common_voice_sw_30368169.mp3,bamasa mia siluguhasani kwa nzia mwezi wa tatu mwaka ralfu mbilishirini na moja
common_voice_sw_31287134.mp3,kinge awalimarofu kwa kweiba mayaiya mamba la kumanio
common_voice_sw_30057570.mp3,ilijezioanzi mudo ininamagere na di
common_voice_sw_30330690.mp3,egwana kidiia sa nauezi mwako kijuzai pwozokutombomazimhiza yamidu linavyyoguzukika
common_voice_sw_34933054.mp3,angani kisema mgunda hada maka ilfu moa namakisanatatu
common_voice_sw_30577843.mp3,alikuwa mroja wa washitakiwa zaidi a nia moja
common_voice_sw_29973261.mp3,wakuauiunikiba aisiakusi
common_voice_sw_30631063.mp3,afrika kusimigi chezafainadi pilifugizo efa ya nafigi
common_voice_sw_30103269.mp3,kwa makilajamuiili sinahilairacha auna pelamia kumbokum
common_voice_sw_29915686.mp3,kataba watu utanzo maka iufudili ma ishirini
common_voice_sw_29998353.mp3,utumiwa kupika ujinaogari pia unga uneshikamani
common_voice_sw_29969795.mp3,ulendoelitala jiwa kutumia njea bahari iyotumia wagaskodagama
common_voice_sw_30093634.mp3,auemiuya raisi meni ilikuwa mi rukusa
common_voice_sw_37964525.mp3,baadhi ya wasi hau waliudikomu
common_voice_sw_29943820.mp3,kkwatuenge na tendajina maki na mdamfupi
common_voice_sw_30438705.mp3,kama kueli yaga wanataka mafanikiupasi halitakimi kutokia kinu ima takio ine na upenu
common_voice_sw_31288946.mp3,igi wafaraji
common_voice_sw_28666717.mp3,makaweke makuu ya kodarisalau
common_voice_sw_29825842.mp3,el maditi utajiri zaidi duniani zaidi ya meongo minini
common_voice_sw_30311120.mp3,ndani ya tama hadimchabuzi mkuu na kuwa mbunge wahiramba magharibi
common_voice_sw_30372472.mp3,ameopendua utawala waka hisi ta mkwawa angeweza kuwaa
common_voice_sw_30389976.mp3,iyo niwa serikali inayogali wananchiwa ke
common_voice_sw_28257888.mp3,iwachavikuukibokatika jigia na era
common_voice_sw_29795559.mp3,kimaanisha moshi wenye harufuzori ya nyama kwa nofaykizo
common_voice_sw_29908852.mp3,ngorongoro kreta adera ya bokeno kubwa zaidi ulimanguni kupatikana
common_voice_sw_30345699.mp3,yapo mawaji mingiya mitokela watu wasiobi kamokabifa
common_voice_sw_34188811.mp3,anina am abisajia wa bwaka ilfubojha iya kisa kisini na badi
common_voice_sw_29958329.mp3,sazibali ilikuwa nda ungoza kwakiimachakaafu
common_voice_sw_28803211.mp3,hishiizizemetakea afrika nakada zi na takiateishema baridi mkaka ujimi
common_voice_sw_31292139.mp3,izina mbuga znaza atikana emoye rida muhasi akuna
common_voice_sw_30218122.mp3,hadla ya kutazama ya komilikuwa na kana kumtazhama saji asfalu wawa
common_voice_sw_30256998.mp3,maba relfo mbilena kumia mchagiliwa wa okivishiwa dumbo la mapongunji
common_voice_sw_30123482.mp3,ni madai ya kupanda kujema didi ya chama cha matengozi na vija mungana
common_voice_sw_29938061.mp3,tanalimwa na tuti marakanzitamasiikarusiwa
common_voice_sw_30169855.mp3,kwa sasalipo na moja ya kamkumi nchini katika nya kadhi
common_voice_sw_29818956.mp3,elimegogadi wa maye jia ndini ka ado kiafrika
common_voice_sw_34942638.mp3,hasahizo nzajaka na kwenye uluhag wa soka
common_voice_sw_29955027.mp3,alikuwa rais kupitia chama cha mapiluga
common_voice_sw_28825285.mp3,hivyokulikuwa na utata kubwa katika kwrea
common_voice_sw_30545754.mp3,mwnyi aliponga sarma kaziake wanaesonee
common_voice_sw_30112561.mp3,itimapani wa kichani wamanadi mpigi
common_voice_sw_30214184.mp3,nikakati kwakishaurite hu natanza mezai
common_voice_sw_36641666.mp3,ilichombonza nafajilitaji jo halimapai
common_voice_sw_30128425.mp3,kijeke chine na mchango wakikatika vita ya majimaji
common_voice_sw_35189784.mp3,ae siwalikia kuikuioka atika titaiauchakailii
common_voice_sw_29818734.mp3,ya liamzeshwa na adiounkuarilaaamuakidulikana kajilawansaze
common_voice_sw_30294937.mp3,ifelikarenguwa sanani pilevishwa kamara mttania kwanzi aonyama mchi
common_voice_sw_29967910.mp3,kutoka makeifa msubigi na gola bila kusahauna midena frika kusiri
common_voice_sw_30621856.mp3,kilicholiko sashanaa ni swala la mongwa mbalo ililimtawala nakumsukuma
common_voice_sw_30057390.mp3,kwa njaiwa akujifuza sheria za kutegi eza kito minekumuti
common_voice_sw_30222794.mp3,umpu lza fanika nitoka na alimka vu
common_voice_sw_31431712.mp3,wtana kwa mo wataga una pilabu pingivya kuani
common_voice_sw_30030769.mp3,mandela alijiunga na chama chasia sacha afrikan kuseni
common_voice_sw_30363871.mp3,ambao walipuo wafugaji katika eneola katakokome
common_voice_sw_31285089.mp3,mawasiru zababishwa na kubina kwa mishikayadamu kainaya bena
common_voice_sw_29980474.mp3,aipuwa muhimu sana katika jasharaya watumwya frika emeshariki
common_voice_sw_29880707.mp3,ipimu kiikuya mita aifu tano mia nani sini na mbini
common_voice_sw_29932551.mp3,mkaji namehunge ainambarimbali na mitumingine mu
common_voice_sw_30676710.mp3,kondoma shacha nawakazi ya wakisaji zikema skena razaza kumisha mkomadharipakor
common_voice_sw_31285329.mp3,atukini likua ni kutalipuka kobi
common_voice_sw_29791474.mp3,wanyaridio wanarabati anayofanana mahayo hufanya katika simo la ufiri
common_voice_sw_30231976.mp3,wati wandi walijeruhiwa na mameko yo kamoja na hufi dum
common_voice_sw_30051587.mp3,migegomba ninotawaza maali kutoka mchini alilulikos
common_voice_sw_29814129.mp3,sikiakinikazikuanye ukia
common_voice_sw_30386804.mp3,wamoda na mambo megini imegadili upekilezaji kwa mazibio ya ulingo
common_voice_sw_34915874.mp3,takitanikipamiki shuka kokugunidinana
common_voice_sw_29878998.mp3,msiniwajilaki majarobiluga tichaga
common_voice_sw_30122915.mp3,animauiaolaamabali wami
common_voice_sw_30659690.mp3,azakujengwa za kubungu kwani wa namini kuwa wacangiaca
common_voice_sw_30073735.mp3,meka mingiepikacazinai viena vita na kuyashina makabila yaliaabonde na sama
common_voice_sw_28930139.mp3,kunye upanda masariji kunasafu za milima na mabonde makubwa ku moja na mwemken
common_voice_sw_30054778.mp3,kobe la kwanza agwaidishinda kwa kenat
common_voice_sw_29795257.mp3,wazaziwengi wa peleka watoto wa hwa jili a kuwa na wanyama mutuni kukai
common_voice_sw_30152880.mp3,ushirikiana katika kufanya kasinifaida ka watuwati
common_voice_sw_28683178.mp3,kuna nas waifanana kwa maja na kinianaza
common_voice_sw_29819881.mp3,majina ya naiyofanana yayale ya koza kipare ni kama wa sua na wahungi
common_voice_sw_30198534.mp3,hatika tanzania ji la paso hujevunia istoria ya kipeke ya isimila
common_voice_sw_35126937.mp3,uwilio ianza kukua kukasi hukumejizingini nzi kianzishwa kukuza shindani
common_voice_sw_31321496.mp3,ewe mii dulimi wa kisela akika siba jema
common_voice_sw_34893249.mp3,wazezi wakuni wazurisana
common_voice_sw_28802464.mp3,kwuna metamii katika imeolapumdinyota ililakimi zoke sikangavisaa s
common_voice_sw_31274467.mp3,wanasimkana kuoumiikimumaroana aciatakula
common_voice_sw_30108758.mp3,kila jamii kiwa arisulipia moni kam na uonguzi na ruge tofaiti
common_voice_sw_29921400.mp3,kamerungi liibuka mabingwa kwa failari izo
common_voice_sw_30347023.mp3,wamarai kuwa baraza hibo nlikuwa likitangana
common_voice_sw_30088004.mp3,njinekenani kabila lanni kwawingi wa watu
common_voice_sw_30108920.mp3,wokulorongwa wa wakiitemish na waliwalosisha ajaiyo naimali za kishiikina
common_voice_sw_34893831.mp3,na mpopowawa pulililuka vulu inigidali
common_voice_sw_37228299.mp3,zaladali menga
common_voice_sw_30353511.mp3,kinapondelee kukomba kwasehenza ubaguzi walani ciya fika kusini
common_voice_sw_30213324.mp3,wanawake lengi walipanda vilaza huvyana matata
common_voice_sw_30719473.mp3,kama kupikiazila vitore kaskazini madaribi mwatanzani
common_voice_sw_29877394.mp3,mimfumo nyiweshi wakene toni kipapaaenesha na menki ezanzani
common_voice_sw_30359131.mp3,wiponaojuwa zaidi miikimanzarikoframupiki wakiakipabaa na fria
common_voice_sw_29920634.mp3,manidoaiia mae aipuika wakilapo
common_voice_sw_37084979.mp3,wamo lo oro nailijeiazisamakawakiataliakiza silila anekipo ubali
common_voice_sw_30010193.mp3,ama la marani huima na kuceza kunesha ishima kwoja fuda wa tutawao
common_voice_sw_30100176.mp3,kuadikisha kuneshune na kutosha katika iniorakea mtawara
common_voice_sw_30338700.mp3,mwaka wa efu moja miakisarubaidi la kisa ikalipuwa pomuvla mikilia
common_voice_sw_29949340.mp3,monishwa haya yanaomegu mguwa sana kwa kilatu
common_voice_sw_30010757.mp3,na kutaka kujeli kuwa je kwei aumana ninawhili
common_voice_sw_30110991.mp3,inasifa ya kuwa na mimea mingiliokatika hatalia kutoweka
common_voice_sw_30435777.mp3,narore amitounwa ka kupigiwo kwaraza ndio na wamachama wa tan
common_voice_sw_29805792.mp3,kua mtimkubwa uliopo katikaki ya mawe kwenye mani uumikakama seni a watambiko
common_voice_sw_29942128.mp3,ambao ainambalimbali za samakina mamba ilabuba kohupatika ma katikamtogu
common_voice_sw_30051865.mp3,kwelekeni mbali kwa babu mzaa babo kwelekea shirili arus
common_voice_sw_29963159.mp3,moga za mali wo kasa baiko kaki aliwashugu
common_voice_sw_30052924.mp3,kuponguza ma bani mengi amayo kwa fanya watarii kutona visuwa na kofika
common_voice_sw_31310905.mp3,lemfata maka elfu miili na kuni na taa
common_voice_sw_29948168.mp3,ilakowa manzo wa o kujenga nyambaya kona pukani ya
common_voice_sw_28743799.mp3,mpitohuoulisaba misha maali kuisani na kukuwa k
common_voice_sw_34600075.mp3,ilikua nyi picha manamkiwa makama kidogona pichangu
common_voice_sw_36331742.mp3,sitolfamilikuwa maraiswasatokeeziza watoko na kuja ma wata risahiwa kama
common_voice_sw_30220173.mp3,kama yamchana kumboka nyambani hufungwa nyazi kaska mjiakuliake
common_voice_sw_30621269.mp3,waliteka sabia na mantene po amoja nataifala albania
common_voice_sw_29921768.mp3,uelaye ya tanga inekuwa na harumashao rikya miji
common_voice_sw_31663841.mp3,mina kusaha wa mmashauri a wilaya ngara mahama sharia winaya miseni
common_voice_sw_30068458.mp3,maonyesera kilimolanafanyika wa muda wa wikimaji
common_voice_sw_28661648.mp3,upasuwaji wa kawaida uchukuwa muda dakika abisa kabha
common_voice_sw_30021571.mp3,wanafazehawa yikuwa kihubiri kabigikatika nohido
common_voice_sw_29927875.mp3,wanaongea lugasawana ileya wanyoro wanyamkole na waturu
common_voice_sw_30379280.mp3,aila la mifulili mita matagi haba ya michalu hiyo ya afruka
common_voice_sw_30141387.mp3,adiwamekawi magwipa fianiusimu kuu
common_voice_sw_35046181.mp3,haditariekomi mazwatano makaelfu mbili na saba
common_voice_sw_29928152.mp3,vile vile longomba sambalo ni kundi maufule nyima kanchini kina
common_voice_sw_31045366.mp3,kua waiziri katika uluzi waleisamamiadeikaimi
common_voice_sw_34048091.mp3,sikiti huo umamatamamamakabulia mioje nakaa
common_voice_sw_30634755.mp3,alivelikuosti ilikuwa matikuosca pafabu
common_voice_sw_29879680.mp3,uilayya lolya aseangeki na uheteka pia bona na butiam
common_voice_sw_30414865.mp3,vaalenefamani kubwa naadimu kudunyenitokana nakazi ake
